contractId,description,category,status,progress,region,province,latitude,longitude,startDate,completionDate,infraYear,programName,sourceOfFunds,budget,amountPaid,contractorId,image_folder_path,downloaded_image_count,date_00_pre_start,date_25_progress,date_50_progress,date_75_progress,date_100_completed,date_post_completion,osm_mask_path
23fk0021,"convergence and special support program (cssp)-construction_improvement of access roads leading to declared tourism destinations (tourism road infrastructure program-trip) inlagadian road leading to nagsipit falls and cross of worship, casiguran, sorsogon",roads,completed,100.0,Region V,Sorsogon DEO,12.8065972,124.0513167,2023-02-17,2024-02-20,2023,regular infra,regular infra - gaa 2023 cssp,96499983.65,0,41289,data/images/23fk0021,6,2023-01-18,2023-05-20,2023-08-20,2023-11-20,2024-02-20,2024-03-21,data/images/23fk0021/23fk0021_road_mask.png
21e00031,"construction of missing links/new roads odiongan east-west road, sta. 015+200.00-sta. 016+659.50, odiongan, romblon",roads,completed,100.0,Region IV-B,Region IV-B,12.3975334,122.0622893,2021-02-16,2022-10-28,2021,regular infra,regular infra - gaa 2021 oo-1,98429891.1,0,22465,data/images/21e00031,6,2021-01-17,2021-07-20,2021-12-22,2022-05-26,2022-10-28,2022-11-27,data/images/21e00031/21e00031_road_mask.png
19fi0001,"construction of concrete road - concreting of road, junction national road - sitio barayong - potoson, baleno, masbate",roads,completed,100.0,Region V,Masbate 2nd DEO,12.48132,123.48759,2019-06-27,2021-09-11,2019,regular infra,regular infra - gaa 2019 lp,4899406.44,0,32921,data/images/19fi0001,6,2019-05-28,2020-01-14,2020-08-03,2021-02-21,2021-09-11,2021-10-11,data/images/19fi0001/19fi0001_road_mask.png
22na0031,"construction of telesfora-camingawan-canticol road, agusan del norte",roads,completed,100.0,Region XIII,Agusan del Norte DEO,9.1971806,125.5779806,2022-06-02,2024-03-21,2022,regular infra,regular infra - gaa 2022 cssp,48675608.83,0,36908,data/images/22na0031,6,2022-05-03,2022-11-13,2023-04-27,2023-10-08,2024-03-21,2024-04-20,data/images/22na0031/22na0031_road_mask.png
20eh0039,"construction/improvement of access roads leading to declared tourism destination - promenade boulevard (ferrol to gahac, canduyong), romblon, tablas island, romblon",roads,completed,100.0,Region IV-B,Romblon DEO,12.3730529,121.9446398,2020-05-04,2021-10-15,2020,regular infra,regular infra - gaa 2020 cssp,64836096.74,0,32158,data/images/20eh0039,6,2020-04-04,2020-09-13,2021-01-23,2021-06-04,2021-10-15,2021-11-14,data/images/20eh0039/20eh0039_road_mask.png
22n00052,"construction of salvacion-omot road, prosperidad, agusan del sur",roads,completed,100.0,Region XIII,Region XIII,8.5800958,125.9241069,2022-04-11,2023-11-22,2022,regular infra,regular infra - gaa 2022 cssp,110970572.93,0,35966,data/images/22n00052,6,2022-03-12,2022-09-05,2023-01-31,2023-06-27,2023-11-22,2023-12-22,data/images/22n00052/22n00052_road_mask.png
20d00008,"fy 2020 dpwh infrastructure program  organizational outcome 1: ensure safe and reliable national road system network development program  construction of bypass and diversion roads angono- antipolo diversion road (angono section), package c, rizal",roads,completed,100.0,Region IV-A,Region IV-A,14.5481962,121.1731547,2020-02-24,2021-04-18,2020,regular infra,regular infra - gaa 2020 oo-1,140118635.32,0,35843,data/images/20d00008,6,2020-01-25,2020-06-07,2020-09-20,2021-01-03,2021-04-18,2021-05-18,data/images/20d00008/20d00008_road_mask.png
22nf0029,"construction of jct. nueva estrella to honrado road, socorro, siargao, surigao del norte",roads,completed,100.0,Region XIII,Surigao del Norte 1st DEO,9.6368685,125.9337633,2022-03-06,2024-12-17,2022,regular infra,regular infra - gaa 2022 cssp,85981453.8,0,40441,data/images/22nf0029,6,2022-02-04,2022-11-15,2023-07-27,2024-04-06,2024-12-17,2025-01-16,data/images/22nf0029/22nf0029_road_mask.png
20bg0080,"oo1: ensure safe and reliable national road system - network development program - construction of by-pass and diversion roads - benito soliven bypass road, benito soliven, isabela",roads,completed,100.0,Region II,Isabela 3rd DEO,16.9911678,121.9442281,2020-03-04,2022-11-28,2020,regular infra,regular infra - gaa 2020 oo-1,42988584.21,0,24369,data/images/20bg0080,6,2020-02-03,2020-11-08,2021-07-16,2022-03-23,2022-11-28,2022-12-28,data/images/20bg0080/20bg0080_road_mask.png
20d00015,"fy 2020 dpwh infrastructure program organizational outcome 1:ensure safe and reliable national road system network development program construction of by-pass and diversion roads carmona-silang diversion road (via sugar road-davilan-maguyam road), cavite",roads,completed,100.0,Region IV-A,Region IV-A,14.2721361,121.0253117,2020-02-24,2021-12-10,2020,regular infra,regular infra - gaa 2020 oo-1,96499889.83,0,35843,data/images/20d00015,6,2020-01-25,2020-08-05,2021-01-16,2021-06-29,2021-12-10,2022-01-09,data/images/20d00015/20d00015_road_mask.png
22cb0092,"construction/ improvement of access roads leading to declared tourism destinations - improvement of road leading to mt. samal national shrine project, bataan",roads,completed,100.0,Region III,Bataan 2nd DEO,14.6230441,120.5014487,2022-05-20,2023-10-20,2022,regular infra,regular infra - gaa 2022 cssp,96500000.0,0,49243,data/images/22cb0092,6,2022-04-20,2022-09-26,2023-02-03,2023-06-12,2023-10-20,2023-11-19,data/images/22cb0092/22cb0092_road_mask.png
20dq0048,"local program - construction / repair / rehabilitation / improvement of various infrastructure including local projects - local roads and bridges - local roads - construction/ repair/ rehabilitation/ road widening of don placido campos ave. dasmariñas, ca",roads,completed,100.0,Region IV-A,Cavite 3rd DEO,14.3438222,120.9261111,2020-02-27,2021-05-14,2020,regular infra,regular infra - gaa 2020 lp,48247737.96,0,28091,data/images/20dq0048,6,2020-01-28,2020-06-16,2020-10-05,2021-01-23,2021-05-14,2021-06-13,data/images/20dq0048/20dq0048_road_mask.png
24je0039,"sustainable infrastructure projects alleviating gaps (sipag) construction of road, brgy. parasan, molave, zamboanga del sur",roads,completed,100.0,Region IX,Zamboanga del Sur 1st DEO,8.1255183,123.4828261,2024-03-19,2025-03-31,2024,regular infra,regular infra - gaa 2024 ssp,14459849.96,0,41172,data/images/24je0039,6,2024-02-18,2024-06-21,2024-09-23,2024-12-26,2025-03-31,2025-04-30,data/images/24je0039/24je0039_road_mask.png
20k00020,"construction of by-pass and diversion roads, sayre highway parallel road ii (manolo fortich - valencia city section), package 19, bukidnon",roads,completed,100.0,Region X,Region X,8.2441444,125.0677639,2020-05-29,2021-09-26,2020,regular infra,regular infra - gaa 2020 oo-1,136104548.47,0,6506,data/images/20k00020,6,2020-04-29,2020-09-27,2021-01-26,2021-05-27,2021-09-26,2021-10-26,data/images/20k00020/20k00020_road_mask.png
21c00106,"convergence and special support program-special road fund-motor vehicle user's charge (mvuc) as per r.a. 11239, construction/installation of street lights along roman expressway, hermosa, orani and samal, bataan, province of bataan",roads,completed,100.0,Region III,Region III,14.818992,120.4850115,2022-03-24,2023-08-13,2021,regular infra,regular infra - gaa 2021 cssp,96479296.17,0,23869,data/images/21c00106,6,2022-02-22,2022-07-28,2022-12-02,2023-04-08,2023-08-13,2023-09-12,data/images/21c00106/21c00106_road_mask.png
19gm0017,"construction of concrete road - access road leading to kabankalan airport, kabankalan city, negros occidental",roads,completed,100.0,Negros Island Region,Negros Occidental 3rd DEO,9.9817273,122.8253297,2019-07-22,2021-01-27,2019,regular infra,regular infra - gaa 2019 cssp,48999813.22,0,18080,data/images/19gm0017,6,2019-06-22,2019-12-07,2020-04-24,2020-09-10,2021-01-27,2021-02-26,data/images/19gm0017/19gm0017_road_mask.png
20ce0056,"network development - construction of by-pass and diversion roads, san jose city bypass road, package 2, nueva ecija",roads,completed,100.0,Region III,Nueva Ecija 1st DEO,15.8022507,120.9740024,2020-05-24,2021-11-14,2020,regular infra,regular infra - gaa 2020 oo-1,9043987.42,0,21921,data/images/20ce0056,6,2020-04-24,2020-10-05,2021-02-17,2021-07-02,2021-11-14,2021-12-14,data/images/20ce0056/20ce0056_road_mask.png
21m00016,"construction of road slope protection structure demoloc-little baguio  alabel rd  k1673+059  k1673+162, k1673+607-k1673+642, k1674+626  k1674+673, k1674+908-k1674+942, alabel, sarangani",roads,completed,100.0,Region XII,Region XII,6.091212,125.376254,2021-05-31,2023-10-05,2021,regular infra,regular infra - gaa 2021 oo-1,98968415.72,0,22465,data/images/21m00016,6,2021-05-01,2021-12-31,2022-08-02,2023-03-04,2023-10-05,2023-11-04,data/images/21m00016/21m00016_road_mask.png
20l00086,"construction of concrete road-matanao-kiblawan-padada road, package d, davao del sur",roads,completed,100.0,Region XI,Region XI,6.6444978,125.0840144,2020-03-25,2021-04-29,2020,regular infra,regular infra - gaa 2020 oo-1,178331634.03,0,5143,data/images/20l00086,6,2020-02-24,2020-07-03,2020-10-11,2021-01-19,2021-04-29,2021-05-29,data/images/20l00086/20l00086_road_mask.png
19kh0014,"asset preservation construction/ upgrading/ rehabilitation of drainage along national roads - primary roads butuan city-cagayan de oro city-iligan city rd - k1440+207.80 - k1440+980, k1443+137 - k1443+569",roads,completed,100.0,Region X,Cagayan de Oro City 1st DEO,8.4966667,124.6305556,2019-07-25,2020-10-12,2019,regular infra,regular infra - gaa 2019 oo-1,68202881.62,0,18310,data/images/19kh0014,6,2019-06-25,2019-11-13,2020-03-03,2020-06-22,2020-10-12,2020-11-11,data/images/19kh0014/19kh0014_road_mask.png
21e00005,"construction of missing links/new roads victoria sablayan (mindoro cross island road), package vii, sta. 6+220.00 - sta. 7+800.00. occidental mindoro",roads,completed,100.0,Region IV-B,Region IV-B,12.9912271,120.9181184,2021-02-25,2023-05-05,2021,regular infra,regular infra - gaa 2021 oo-1,106149988.07,0,21547,data/images/21e00005,6,2021-01-26,2021-09-12,2022-03-31,2022-10-17,2023-05-05,2023-06-04,data/images/21e00005/21e00005_road_mask.png
22jb0013,"construction of road slope protection structure at specific locations along sindangan-bayog-lakewood rd (s01059mn) chainage 10542.2 - chainage 10650, chainage 11244.80 - chainage 11347.",roads,completed,100.0,Region IX,Zamboanga del Norte 2nd DEO,8.0925515,123.0000184,2022-03-24,2023-09-28,2022,regular infra,regular infra - gaa 2022 oo-1,58229258.0,0,32876,data/images/22jb0013,6,2022-02-22,2022-08-09,2022-12-25,2023-05-12,2023-09-28,2023-10-28,data/images/22jb0013/22jb0013_road_mask.png
23k00259,"construction of by-pass and diversion roads, masterson avenue alternate road, package 3, cagayan de oro city",roads,completed,100.0,Region X,Region X,8.4265472,124.6035694,2023-05-29,2025-04-28,2023,regular infra,regular infra - gaa 2023 oo-1,36714428.0,0,41868,data/images/23k00259,6,2023-04-29,2023-11-20,2024-05-13,2024-11-04,2025-04-28,2025-05-28,data/images/23k00259/23k00259_road_mask.png
21lc0082,"construction of road, nrj daang maharlika bunawan proper - barangay san isidro - kiotoy - mabunao - kauswagan - jct. panabo city fatima - malabog road panabo city, davao del norte",roads,completed,100.0,Region XI,Davao del Norte DEO,7.2449389,125.6042861,2021-07-15,2022-12-16,2021,regular infra,regular infra - gaa 2021 lp,88780000.0,0,22998,data/images/21lc0082,6,2021-06-15,2021-11-21,2022-03-31,2022-08-08,2022-12-16,2023-01-15,data/images/21lc0082/21lc0082_road_mask.png
21pc0007,"network development-construction of missing links/new roads-adams (ilocos norte)-calanasan (apayao) road, apayao",roads,completed,100.0,Cordillera Administrative Region,Apayao 2nd DEO,18.3797414,120.9595533,2021-03-18,2022-10-03,2021,regular infra,regular infra - gaa 2021 oo-1,96442993.59,0,26788,data/images/21pc0007,6,2021-02-16,2021-08-06,2021-12-25,2022-05-15,2022-10-03,2022-11-02,data/images/21pc0007/21pc0007_road_mask.png
23dc0050,"organizational outcome 1: ensure safe and reliable national road system, network development program - construction of by-pass and diversion roads, malvar-sto. tomas, batangas",roads,completed,100.0,Region IV-A,Batangas 3rd DEO,14.0451731,121.1591681,2023-03-10,2024-11-26,2023,regular infra,regular infra - gaa 2023 oo-1,72374670.0,0,17426,data/images/23dc0050,6,2023-02-08,2023-08-13,2024-01-17,2024-06-22,2024-11-26,2024-12-26,data/images/23dc0050/23dc0050_road_mask.png
23jh0011,construction of drainage structure along basilan circumferential road k 0004+500 to k 0004+800,roads,completed,100.0,Region IX,Isabela City DEO,6.6742539,121.965175,2023-07-06,2024-07-22,2023,regular infra,regular infra - gaa 2023 oo-1,3906799.52,0,40756,data/images/23jh0011,6,2023-06-06,2023-10-09,2024-01-13,2024-04-17,2024-07-22,2024-08-21,data/images/23jh0011/23jh0011_road_mask.png
22n00082,"construction of lake mainit circumferential- lipata port by-pass road to wind power generation, san francisco section, package 1, surigao del norte",roads,completed,100.0,Region XIII,Region XIII,9.7648133,125.4033117,2022-04-20,2024-02-29,2022,regular infra,regular infra - gaa 2022 cssp,115799754.99,0,14332,data/images/22n00082,6,2022-03-21,2022-10-07,2023-03-26,2023-09-12,2024-02-29,2024-03-30,data/images/22n00082/22n00082_road_mask.png
23k00174,construction of diversion road along jct sh (jct buda-quezon-manuto- minsamongan-c handumanan-balangigay-tandong-san vicente- kianggat-dangcagan-jct sh (quezon section) package 3,roads,completed,100.0,Region X,Region X,7.7048506,125.0947065,2023-05-29,2024-07-28,2023,regular infra,regular infra - gaa 2023 oo-1,173937922.92,0,43865,data/images/23k00174,6,2023-04-29,2023-09-12,2023-12-28,2024-04-12,2024-07-28,2024-08-27,data/images/23k00174/23k00174_road_mask.png
23mb0059,construction/upgrading/rehabilitation of drainage along national roads - secondary roads - jct digos - buayan airport rd - k1652 + 220 - k1653 + 229,roads,completed,100.0,Region XII,South Cotabato 1st DEO,6.114525,125.237025,2023-05-08,2024-05-20,2023,regular infra,regular infra - gaa 2023 oo-1,55727373.34,0,14029,data/images/23mb0059,6,2023-04-08,2023-08-10,2023-11-13,2024-02-15,2024-05-20,2024-06-19,data/images/23mb0059/23mb0059_road_mask.png
19pd0024,off-carriageway improvement: construction of laybys-along pacdal road (s00461lz) ko253+640 to ko253+700,roads,completed,100.0,Cordillera Administrative Region,Baguio City DEO,16.4276025,120.6227172,2019-06-19,2020-11-01,2019,regular infra,regular infra - gaa 2019 oo-1,6103786.78,0,32608,data/images/19pd0024,6,2019-05-20,2019-10-22,2020-02-24,2020-06-28,2020-11-01,2020-12-01,data/images/19pd0024/19pd0024_road_mask.png
21fn0093,"construction of by-pass and diversion roads  iriga city rapid exit bypass road, camarines sur (sta. 0+000.00  sta. 0+220.00, sta. 0+270.00  sta. 0+434.50)",roads,completed,100.0,Region V,Camarines Sur 5th DEO,13.41568,123.40972,2021-05-09,2022-11-15,2021,regular infra,regular infra - gaa 2021 oo-1,14107764.5,0,2400,data/images/21fn0093,6,2021-04-09,2021-09-24,2022-02-10,2022-06-29,2022-11-15,2022-12-15,data/images/21fn0093/21fn0093_road_mask.png
22a00103,"construction of bypass and diversion roads,construction of binalonan-laoac-villasis (blv) bypass road, pangasinan",roads,completed,100.0,Region I,Region I,16.0622688,120.5722719,2022-03-02,2023-05-15,2022,regular infra,regular infra - gaa 2022 oo-1,229499865.73,0,42805,data/images/22a00103,6,2022-01-31,2022-06-19,2022-10-07,2023-01-25,2023-05-15,2023-06-14,data/images/22a00103/22a00103_road_mask.png
20f00099,"oo1: ensure safe and reliable national road system-network development program-construction of by-pass and diversion roads, camarines sur-albay diversion road,camarines sur, camarines sur 2nd district",roads,completed,100.0,Region V,Region V,13.5453644,123.1395328,2020-12-11,2022-10-20,2020,regular infra,regular infra - gaa 2020 oo-1,86499955.35,0,11346,data/images/20f00099,6,2020-11-11,2021-05-29,2021-11-15,2022-05-03,2022-10-20,2022-11-19,data/images/20f00099/20f00099_road_mask.png
22nh0047,"construction of nrj kauswagan to sitio talisay road, san agustin, surigao del sur",roads,completed,100.0,Region XIII,Surigao del Sur 1st DEO,8.7524433,126.2095967,2022-09-20,2023-10-03,2022,regular infra,regular infra - gaa 2022 cssp,67547706.28,0,14186,data/images/22nh0047,6,2022-08-21,2022-12-23,2023-03-28,2023-06-30,2023-10-03,2023-11-02,data/images/22nh0047/22nh0047_road_mask.png
21gp0054,construction of road slope protection structure - jct natl rd cuartero-tapulang-maayon rd k0104+457 - k0104+515,roads,completed,100.0,Region VI,Capiz 2nd DEO,11.3306769,122.7107474,2021-03-14,2022-07-05,2021,regular infra,regular infra - gaa 2021 oo-1,36377146.68,0,3466,data/images/21gp0054,6,2021-02-12,2021-07-11,2021-11-08,2022-03-07,2022-07-05,2022-08-04,data/images/21gp0054/21gp0054_road_mask.png
20hk0067,convergence and special support program: construction/improvement of access roads leading to trades industries and economic zones @ dumaguete-balugo road and bagacay-batinguel road connecting dumaguete-valencia-bacong road and dumaguete palinpinon road in,roads,completed,100.0,Negros Island Region,Negros Oriental 2nd DEO,9.30596,123.2939071,2020-02-19,2021-03-29,2020,regular infra,regular infra - gaa 2020 cssp,9304445.0,0,21962,data/images/20hk0067,6,2020-01-20,2020-05-30,2020-09-08,2020-12-18,2021-03-29,2021-04-28,data/images/20hk0067/20hk0067_road_mask.png
