contractId,description,category,status,progress,region,province,latitude,longitude,startDate,completionDate,infraYear,programName,sourceOfFunds,budget,amountPaid,contractorId,image_folder_path,downloaded_image_count,date_00_pre_start,date_25_progress,date_50_progress,date_75_progress,date_100_completed,date_post_completion,osm_mask_path,delta_00_to_25,delta_25_to_50,delta_50_to_75,delta_75_to_10,delta_10_to_po
20dc0036,"organizational outcome 1: ensure safe and reliable national road system, network development program, construction of by-pass and diversion roads, malvar-sto. tomas rd, batangas",roads,completed,100.0,Region IV-A,Batangas 3rd DEO,14.0518083,121.1738528,2020-02-28,2021-06-28,2020,regular infra,regular infra - gaa 2020 oo-1,94178897.72,0,17426,data/images/20dc0036,6,2020-01-29,2020-06-28,2020-10-28,2021-02-26,2021-06-28,2021-07-28,data/images/20dc0036/20dc0036_road_mask.png,0.06848930567502975,0.09217295050621033,0.09382990747690201,0.045931506901979446,0.07828935980796814
20kj0051,"construction of bypass and diversion roads, panguil bay access road, (bonifacio coastal section), misamis occidental",roads,completed,100.0,Region X,Misamis Occidental 2nd DEO,8.0211861,123.6583639,2020-12-02,2022-03-07,2020,regular infra,regular infra - gaa 2020 oo-1,91675002.41,0,23479,data/images/20kj0051,6,2020-11-02,2021-03-27,2021-07-20,2021-11-12,2022-03-07,2022-04-06,data/images/20kj0051/20kj0051_road_mask.png,0.06394172459840775,0.07918839156627655,0.22735735774040222,0.21072201430797577,0.11918014287948608
22d00023,"construction of missing links / new roads  general aguinaldo - magallanes - nasugbu road (east - west road), magallanes - gen. aguinaldo section, package 1, cavite",roads,completed,100.0,Region IV-A,Region IV-A,14.1724306,120.7441694,2022-03-23,2023-05-31,2022,regular infra,regular infra - gaa 2022 oo-1,114398697.31,0,39699,data/images/22d00023,6,2022-02-21,2022-07-09,2022-10-26,2023-02-11,2023-05-31,2023-06-30,data/images/22d00023/22d00023_road_mask.png,0.10055418312549591,0.09980729222297668,0.08637616038322449,0.09487929940223694,0.0643608495593071
20jf0092,"construction/ improvement of access road leading to ipil, airport, brgy. sanito, ipil, zamboanga sibugay",roads,completed,100.0,Region IX,Zamboanga Sibugay 2nd DEO,7.7894694,122.6023389,2020-11-23,2021-12-20,2020,regular infra,regular infra - gaa 2020 lp,49048855.0,0,23836,data/images/20jf0092,6,2020-10-24,2021-03-01,2021-06-07,2021-09-13,2021-12-20,2022-01-19,data/images/20jf0092/20jf0092_road_mask.png,0.14202091097831726,0.05670533701777458,0.0485333688557148,0.07533188164234161,0.0659247636795044
22m00076,"construction of missing links/new roads columbio- lutayan-koronadal  road, k1677+730.00-k1677+760.00,k1678+200.00-k1678+245.00,k1678+680.00-k1678+710.00, k1679+700.00-k1679+745.00,",roads,completed,100.0,Region XII,Region XII,6.5979778,124.9370389,2022-03-23,2023-07-31,2022,regular infra,regular infra - gaa 2022 oo-1,135097312.51,0,5044,data/images/22m00076,6,2022-02-21,2022-07-24,2022-11-25,2023-03-29,2023-07-31,2023-08-30,data/images/22m00076/22m00076_road_mask.png,0.17903921008110046,0.2687089443206787,0.18058596551418304,0.08197928965091705,0.05828176438808441
22k00243,"construction of missing links/new roads tagoloan-misamis oriental boundary, package 8, misamis oriental",roads,completed,100.0,Region X,Region X,8.5400119,124.8170127,2022-06-29,2024-03-31,2022,regular infra,regular infra - gaa 2022 oo-1,88917329.89,0,31364,data/images/22k00243,6,2022-05-30,2022-12-06,2023-05-15,2023-10-22,2024-03-31,2024-04-30,data/images/22k00243/22k00243_road_mask.png,0.07134450972080231,0.09242773801088333,0.06870175898075104,0.08469125628471375,0.03636200353503227
21h00046,"organizational outcome 1: ensure safe and reliable national road system, network development, construction of by-pass and diversion roads, presidents infrastructure flagship program, metro cebu expressway (phase 5), cebu, sta.2+500-sta.4+200 (bike lane a",roads,completed,100.0,Region VII,Region VII,10.2424194,123.7494278,2021-04-05,2022-09-18,2021,regular infra,regular infra - gaa 2021 oo-1,142820000.0,0,30743,data/images/21h00046,6,2021-03-06,2021-08-15,2021-12-26,2022-05-08,2022-09-18,2022-10-18,data/images/21h00046/21h00046_road_mask.png,0.09182108938694,0.05671750754117966,0.15057453513145447,0.14253859221935272,0.04750189557671547
19fo0163,"construction/rehabilitation/improvement of balanac-marcial o. rañola road, guinobatan, albay",roads,completed,100.0,Region V,Albay 3rd DEO,13.1360333,123.4810167,2019-09-16,2020-10-09,2019,regular infra,regular infra - gaa 2019 lp,82862812.47,0,15906,data/images/19fo0163,6,2019-08-17,2019-12-22,2020-03-28,2020-07-03,2020-10-09,2020-11-08,data/images/19fo0163/19fo0163_road_mask.png,0.11264374852180481,0.11879760771989822,0.07322484254837036,0.17028288543224335,0.05381070077419281
21pd0012,"construction of by-pass and diversion roads-major mane to kennon road bypass road, baguio city",roads,completed,100.0,Cordillera Administrative Region,Baguio City DEO,16.3747347,120.6129647,2021-03-26,2022-08-14,2021,regular infra,regular infra - gaa 2021 oo-1,39200000.0,0,16489,data/images/21pd0012,6,2021-02-24,2021-07-30,2021-12-04,2022-04-09,2022-08-14,2022-09-13,data/images/21pd0012/21pd0012_road_mask.png,0.10584026575088501,0.1447359025478363,0.12403161078691483,0.09121529757976532,0.14068566262722015
22gj0048,"construction of concrete road - construction/rehabilitation of road, balabago, iloilo city",roads,completed,100.0,Region VI,Iloilo City DEO,10.7362772,122.5699165,2022-04-11,2024-12-10,2022,regular infra,regular infra - gaa 2022 cssp,15364261.97,0,10177,data/images/22gj0048,6,2022-03-12,2022-12-10,2023-08-11,2024-04-10,2024-12-10,2025-01-09,data/images/22gj0048/22gj0048_road_mask.png,0.16769297420978546,0.07676871120929718,0.047694262117147446,0.08851301670074463,0.062149759382009506
20df0170,"local program - construction/repair/rehabilitation/improvement of various infrastructure including local projects, local roads and bridges, local roads - construction (completion) of malagasang - bucandala - alapan road, imus city, cavite",roads,completed,100.0,Region IV-A,Cavite 1st DEO,14.4055761,120.9173058,2020-12-22,2022-05-27,2020,regular infra,regular infra - gaa 2020 lp,96497961.79,0,8,data/images/20df0170,6,2020-11-22,2021-05-01,2021-09-08,2022-01-16,2022-05-27,2022-06-26,data/images/20df0170/20df0170_road_mask.png,0.11008410900831223,0.09247547388076782,0.1055494174361229,0.06920140236616135,0.049496617168188095
20gp0022,"construction of concrete road - access road leading to sitio cabanbanan, capiz leading to mt. panginhiraon peak, brgy. dolores, dumalag, capiz",roads,completed,100.0,Region VI,Capiz 2nd DEO,11.2670683,122.6140417,2020-02-13,2021-09-27,2020,regular infra,regular infra - gaa 2020 cssp,11345295.36,0,41643,data/images/20gp0022,6,2020-01-14,2020-07-10,2020-12-05,2021-05-02,2021-09-27,2021-10-27,data/images/20gp0022/20gp0022_road_mask.png,0.11650010198354721,0.10878409445285797,0.10371117293834686,0.08113586157560349,0.09930015355348587
22dc0038,"convergence and special support program, sustainable infrastructure projects alleviating gaps (sipag) - access roads and/or bridges from the national road/s leading to major/strategic public buildings/facilities, construction of access road poblacion calu",roads,completed,100.0,Region IV-A,Batangas 3rd DEO,13.8710139,120.9786222,2022-02-04,2023-05-12,2022,regular infra,regular infra - gaa 2022 cssp,34298811.3,0,23518,data/images/22dc0038,6,2022-01-05,2022-05-30,2022-09-23,2023-01-16,2023-05-12,2023-06-11,data/images/22dc0038/22dc0038_road_mask.png,0.11269979178905487,0.09322262555360794,0.1127769872546196,0.14585502445697784,0.06657577306032181
19n00081,"construction/ improvement of access roads leading to seaports- nasipit- buenavista- masao port coastal road leading to masao port (package b), butuan city, agusan del norte",roads,completed,100.0,Region XIII,Region XIII,8.990176,125.4775224,2019-07-22,2021-06-19,2019,regular infra,regular infra - gaa 2019 cssp,134749541.37,0,14332,data/images/19n00081,6,2019-06-22,2020-01-12,2020-07-05,2020-12-26,2021-06-19,2021-07-19,data/images/19n00081/19n00081_road_mask.png,0.03279896080493927,0.04222070053219795,0.04487482085824013,0.04442838206887245,0.02727426588535309
22a00130,"sustainable infrastructure projects alleviating gaps (sipag) - construction of access road at tio-angan, bagulin, la union",roads,completed,100.0,Region I,Region I,16.5878175,120.4652358,2022-03-04,2023-09-05,2022,regular infra,regular infra - gaa 2022 cssp,102831389.96,0,31181,data/images/22a00130,6,2022-02-02,2022-07-19,2022-12-04,2023-04-20,2023-09-05,2023-10-05,data/images/22a00130/22a00130_road_mask.png,0.07445482164621353,0.106667160987854,0.22563329339027405,0.1559404730796814,0.0818818062543869
20f00031,"oo1: ensure safe and reliable national road system-network development program-construction of by-pass and diversion roads-legazpi city coastal road, albay, legazpi city, albay 2nd legislative district",roads,completed,100.0,Region V,Region V,13.173821,123.753942,2020-07-28,2021-12-31,2020,regular infra,regular infra - gaa 2020 oo-1,90502290.59,0,15906,data/images/20f00031,6,2020-06-28,2020-12-05,2021-04-14,2021-08-22,2021-12-31,2022-01-30,data/images/20f00031/20f00031_road_mask.png,0.05491630733013153,0.058943796902894974,0.0487840436398983,0.06803859025239944,0.04496045038104057
20f00016,"oo1: ensure safe and reliable national road system-network development program-construction of bypass and diversion roads, camarines sur expressway project(san fernando-pili), package 1, camarines sur, san francisco-irayang solong, minalabac,camarines sur",roads,completed,100.0,Region V,Region V,13.563647,123.1666956,2020-02-27,2021-08-22,2020,regular infra,regular infra - gaa 2020 oo-1,193000000.0,0,11346,data/images/20f00016,6,2020-01-28,2020-07-11,2020-11-24,2021-04-08,2021-08-22,2021-09-21,data/images/20f00016/20f00016_road_mask.png,0.0377386175096035,0.04108739644289017,0.0896097719669342,0.07048450410366058,0.04670929163694382
21d00060,"construction / repair / rehabilitation / improvement of various infrastructure including local projects construction of diversion / by-pass road, dasmariñas-general mariano alvarez-carmona bypass road, dasmariñas city, cavite",roads,completed,100.0,Region IV-A,Region IV-A,14.3082003,121.0014885,2021-02-24,2022-09-07,2021,regular infra,regular infra - gaa 2021 lp,120554329.03,0,28091,data/images/21d00060,6,2021-01-25,2021-07-14,2021-12-01,2022-04-20,2022-09-07,2022-10-07,data/images/21d00060/21d00060_road_mask.png,0.09223385900259018,0.12189415842294693,0.1177116334438324,0.0837085023522377,0.0696534588932991
19b00040,"organizational outcome 1: ensure safe and reliable national road system: network      development: construction of missing links/new road-roxas-paracelis road including row, isabela, sta.1+200-sta.7+080, roxas, isabela",roads,completed,100.0,Region II,Region II,17.1207762,121.6040021,2019-09-30,2021-04-25,2019,regular infra,regular infra - gaa 2019 oo-1,42070908.07,0,24369,data/images/19b00040,6,2019-08-31,2020-02-20,2020-07-12,2020-12-02,2021-04-25,2021-05-25,data/images/19b00040/19b00040_road_mask.png,0.05964450538158417,0.0824534073472023,0.07533883303403854,0.16134877502918243,0.08239512145519257
21o00009,"construction of by-pass and diversion roads - marcos highway to j.p. rizal by-pass road, marikina city phase ii",roads,terminated,100.0,National Capital Region,National Capital Region,14.6286156,121.0860117,2021-04-19,2023-03-20,2021,regular infra,regular infra - gaa 2021 oo-1,21713596.27,0,13810,data/images/21o00009,6,2021-03-20,2021-10-11,2022-04-04,2022-09-26,2023-03-20,2023-04-19,data/images/21o00009/21o00009_road_mask.png,0.10097910463809967,0.16142360866069794,0.16721801459789276,0.11638588458299637,0.06034902483224869
20cc0209,construction of balagtas diversion road bulacan,roads,completed,100.0,Region III,Bulacan 1st DEO,14.8132237,120.9073754,2020-12-03,2022-01-26,2020,regular infra,regular infra - gaa 2020 lp,63833695.74,0,3899,data/images/20cc0209,6,2020-11-03,2021-03-17,2021-06-30,2021-10-13,2022-01-26,2022-02-25,data/images/20cc0209/20cc0209_road_mask.png,0.05070928856730461,0.08249463886022568,0.06551934033632278,0.08562429994344711,0.0003244598628953099
22bd0082,organizational outcome 1: ensure safe and reliable national road system - network development program - construction of by-pass and diversion roads -tuguegarao - enrile diversion road,roads,completed,100.0,Region II,Cagayan 3rd DEO,17.5714583,121.7501036,2022-03-28,2023-12-12,2022,regular infra,regular infra - gaa 2022 oo-1,91500000.0,0,13722,data/images/22bd0082,6,2022-02-26,2022-08-31,2023-02-03,2023-07-09,2023-12-12,2024-01-11,data/images/22bd0082/22bd0082_road_mask.png,0.13971289992332458,0.07734733819961548,0.0814068466424942,0.1046159565448761,0.12965881824493408
22jb0032,"construction of road, litab creek, sitio sunggay, barangay balubo, pres. manuel a. roxas, zamboanga del norte",roads,completed,100.0,Region IX,Zamboanga del Norte 2nd DEO,8.40256,123.1651217,2022-03-31,2025-03-17,2022,regular infra,regular infra - gaa 2022 cssp,4913980.82,0,48207,data/images/22jb0032,6,2022-03-01,2022-12-26,2023-09-23,2024-06-19,2025-03-17,2025-04-16,data/images/22jb0032/22jb0032_road_mask.png,0.140232115983963,0.11341012269258499,0.08483657985925674,0.12430298328399658,0.0889643058180809
22m00082,"construction of concrete road - road in limulan to pusot area leading to market and processing center in support of coffee, coconut and corn industries, sta. 4+810-sta. 5+760, sta. 5+820 - sta. 6+100, brgy. limulan, kalamansig, sultan kudarat",roads,completed,100.0,Region XII,Region XII,6.5203843,124.1057598,2022-04-19,2023-10-03,2022,regular infra,regular infra - gaa 2022 cssp,101324998.14,0,5044,data/images/22m00082,6,2022-03-20,2022-08-30,2023-01-10,2023-05-23,2023-10-03,2023-11-02,data/images/22m00082/22m00082_road_mask.png,0.0,0.0,0.0,0.0,0.0
20kj0003,"construction of by-pass and diversion roads,mt. malindang eco tourism bypass highway,(paiton-owayan-matugnao section)misamis occidental",roads,completed,100.0,Region X,Misamis Occidental 2nd DEO,8.1112043,123.6500056,2020-02-18,2021-12-14,2020,regular infra,regular infra - gaa 2020 oo-1,46551529.2,0,18155,data/images/20kj0003,6,2020-01-19,2020-08-02,2021-01-15,2021-06-30,2021-12-14,2022-01-13,data/images/20kj0003/20kj0003_road_mask.png,0.05624249950051308,0.09522044658660889,0.12604807317256927,0.10615306347608566,0.12383777648210526
22f00045,"oo1: ensure safe and reliable national road system - network development program - construction of by-pass and diversion roads - naga-jct. magarao-canaman-libmanan jct. pph road (skybridge), camarines sur, libmanan,camarines sur 2nd legislative district",roads,completed,100.0,Region V,Region V,13.6774,123.0895267,2022-04-08,2023-11-14,2022,regular infra,regular infra - gaa 2022 oo-1,92999945.0,0,11346,data/images/22f00045,6,2022-03-09,2022-09-01,2023-01-25,2023-06-20,2023-11-14,2023-12-14,data/images/22f00045/22f00045_road_mask.png,0.053929638117551804,0.06088653951883316,0.08099717646837234,0.08716075122356415,0.11033900082111359
20hk0034,"convergence and special support program: construction/improvement of access roads leading to declared tourism destinations @ access road panalaan to marapao leading to the natural hot spring, bais city, negros oriental",roads,completed,100.0,Negros Island Region,Negros Oriental 2nd DEO,9.6050384,123.0438233,2020-02-06,2021-10-04,2020,regular infra,regular infra - gaa 2020 cssp,7524440.0,0,24556,data/images/20hk0034,6,2020-01-07,2020-07-06,2020-12-05,2021-05-05,2021-10-04,2021-11-03,data/images/20hk0034/20hk0034_road_mask.png,0.07829878479242325,0.08083885908126831,0.10311763733625412,0.08730340003967285,0.053756121546030045
20dj0047,"oo1: ensure safe and reliable national road system, network development-construction of missing links/new roads, quezon eco-tourism-sariaya-candelaria-tiaong-san antonio road, package 2, quezon",roads,completed,100.0,Region IV-A,Quezon 2nd DEO,13.8398705,121.4280378,2020-02-26,2021-04-20,2020,regular infra,regular infra - gaa 2020 oo-1,96500000.0,0,34778,data/images/20dj0047,6,2020-01-27,2020-06-09,2020-09-22,2021-01-05,2021-04-20,2021-05-20,data/images/20dj0047/20dj0047_road_mask.png,0.06730880588293076,0.043935880064964294,0.04868312180042267,0.05798092111945152,0.0640382170677185
20g00005,"construction of concrete road - candoni-gatuslao-basay bdry. road, negros occidental",roads,completed,100.0,Region VI,Region VI,9.6821543,122.6127808,2020-02-24,2021-05-30,2020,regular infra,regular infra - gaa 2020 oo-1,97465000.0,0,30835,data/images/20g00005,6,2020-01-25,2020-06-18,2020-10-11,2021-02-03,2021-05-30,2021-06-29,data/images/20g00005/20g00005_road_mask.png,0.09775096923112869,0.1566057801246643,0.14645551145076752,0.15381376445293427,0.1637115329504013
20j00049,"construction of by-pass and diversion roads - sominot-dumingag road, zamboanga del sur",roads,completed,100.0,Region IX,Region IX,8.0884833,123.3440371,2020-02-21,2021-03-16,2020,regular infra,regular infra - gaa 2020 oo-1,93030573.16,0,10471,data/images/20j00049,6,2020-01-22,2020-05-28,2020-09-02,2020-12-08,2021-03-16,2021-04-15,data/images/20j00049/20j00049_road_mask.png,0.07465048134326935,0.035019028931856155,0.05037863925099373,0.0416383370757103,0.028813915327191353
